id,location_id,published_date,rating,helpful_votes,text,title,trip_type,travel_date,user.username,user.user_location.name,owner_response.title,owner_response.text,owner_response.author,owner_response.published_date,subratings.0.localized_name,subratings.0.value,subratings.1.localized_name,subratings.1.value,subratings.2.localized_name,subratings.2.value,subratings.3.localized_name,subratings.3.value,subratings.4.localized_name,subratings.4.value,subratings.5.localized_name,subratings.5.value
1058506391,12393367,2026-05-01T03:53:14Z,5,0,"The hotel is fine with great breakfasts. We stayed in historical room. Very nice.

Swimming pool was clean, not crowded and comfortable. 
Near the hotel there is museum of krakow where the original of Leonardo DaVinci masterpiece is. Highly recommend to visit",Great experience,Family,2026-04-30,Jet00274759862,,Owner response,"Dear Guest,

Thank you for your wonderful review and for awarding us a perfect score. I am delighted to read that you had such a great experience and that you particularly enjoyed our breakfasts, the comfort of your historical room, and the relaxing atmosphere of the swimming pool.

It is also lovely to see that you appreciated our location and took the opportunity to visit the Czartoryski museum, indeed, it is a truly special place to explore while in Kraków.

Thank you once again for your recommendation. I hope we will have the pleasure of welcoming you back in the future.

Warmest regards,
Błażej Żak
Guest Relations Manager",Błażej Żak,2026-05-04T03:00:19Z,,,,,,,,,,,,
1057505982,12393367,2026-04-22T10:50:07Z,5,0,"Excellent hotel and services. Perfect location at the city center of Krakow. Facilities are beautiful and well organized. Amazing SPA, very small gym area though. High level breakfast with any type of food",Excellent work trip,Business,2026-04-30,marcopX3276RF,"Milan, Lombardy",Owner response,"Dear Marco,

Thank you for sharing your experience following your recent stay with us. I am truly pleased to read that your work trip was so successful and comfortable!

It is especially rewarding to know that you appreciated our central location, the organization of our facilities, and the quality of the breakfast offering. Your kind words about the SPA are also very much valued. At the same time, I take note of your comment regarding the gym area, this is important feedback that helps us evaluate how we can further improve our amenities.

I hope we will have the opportunity to welcome you back for another equally enjoyable stay, whether for business or leisure.

Kindest regards,
Błażej Żak
Guest Relations Manager",Błażej Żak,2026-04-23T03:28:53Z,,,,,,,,,,,,
1054057013,12393367,2026-03-24T04:50:29Z,2,0,"The Wyndham Grand Krakow Old Town looks premium, but the stay didn’t match its rating. The Wi‑Fi didn’t work at all, and the bathroom had no fan, leaving it humid and uncomfortable. For a hotel claiming five stars, these basic issues were disappointing.",Not the 5‑Star Experience I Expected,Couples,2026-03-31,P6501MEluigid,,Owner response,"Dear Luigi,

thank you for taking the time to share your feedback. I am truly sorry to learn that your stay did not meet the expectations.

Please accept my sincere apologies for the issues you encountered with the Wi-Fi connection and the bathroom ventilation. Both are indeed essential elements of guest comfort, and I fully understand how their absence or malfunction could negatively impact your stay. Your comments have been shared with our technical team for immediate verification and corrective action.

We greatly value such feedback, as it helps us identify areas requiring improvement and ensure a better experience for our future guests. I hope you will consider giving us another opportunity in the future to provide you with the level of service and comfort we strive for!

Kindest regards,
Błażej Żak
Guest Relations Manager",Błażej Żak,2026-03-25T03:27:01Z,,,,,,,,,,,,
1056588417,23391245,2026-04-14T13:11:58Z,5,0,Our first time in Krakow was amazing ! Cannot fault the hotel was excellent immaculate very friendly five star definitely!!!,Excellent,Couples,2026-04-30,Explore11909908033,"York, North Yorkshire, England",Owner response,"Thank you for your wonderful review! We’re thrilled to hear that your first visit to Krakow was amazing and that you found the hotel immaculate and friendly. Your kind words mean a lot, and we truly appreciate your glowing feedback.
Warm regards,
Tomasz Krawczyk
Quality Manager",General Manager,2026-04-29T08:30:15Z,,,,,,,,,,,,
1055125995,23391245,2026-04-02T13:28:38Z,5,0,"Absolutely stunning immaculate hotel. Facilities are first class, lovely SPA, spacious rooms and delicious dining. 
Perfect location to visit all areas of the city. 
Highly recommend.",Fabulous Visit,Couples,2026-01-31,Voyage38889667760,"Chester, Cheshire, England",Owner response,"Thank you for your glowing review and perfect score! We're thrilled to hear you enjoyed the immaculate facilities, lovely spa, spacious rooms, and delicious dining. It’s great to know the location suited your needs for exploring the city. Your high recommendation means so much to us!
Warm regards,
Tomasz Krawczyk
Quality Manager",General Manager,2026-04-03T04:51:08Z,,,,,,,,,,,,
1054849200,23391245,2026-03-31T04:25:38Z,5,0,"We arrived Saturday to the hotel early afternoon the hotel was beautiful and modern inside and out. The cleanliness of the hotel was out of this world and the cleaners worked exceptionally well and are constantly busy cleaning!
The walk to the old town is about 30 minutes but there are taxis available in the town which is around £10 - £15 pound! The best company to use is bolt taxis which was recommended by a friend and apparently cheaper prices. 
The English breakfast could be improved a little bit more and quite pricey when paid on arrival but other than that great choices and pancakes was a hit with my little one! 
The pool was a fantastic size and the times was very good and accommodating to us all.  Room service was 10/10 and the pizza and french fries was our favourite.
There are coffee machines available from 10am -4am which is free and unlimited daily.

Thankyou very much for a warm and welcoming stay we will be back next year  😁",Beautiful hotel 10/10,Family,2026-03-31,brodieh762,,Owner response,"Thank you so much for your glowing review! We're delighted to hear that you appreciated the hotel's modern design and exceptional cleanliness, as well as the pool and room service. It's wonderful that the amenities like free coffee machines and the food options, including pancakes for your little one and room service favorites, added to your experience. Your feedback regarding the English breakfast is invaluable, and we're glad it didn’t detract from your overall enjoyment. We're thrilled you plan to return next year and deeply value your kind words about your warm and welcoming stay!
Warm regards,
Tomasz Krawczyk
Quality Manager",General Manager,2026-04-03T04:53:53Z,,,,,,,,,,,,
1058685118,609368,2026-05-02T12:19:49Z,5,0,"Our stay at Qubus Hotel was excellent and I would happily stay there again. The location is perfect—close to Krakow's Jewish quarter and 5min by taxi from the Old Town. The rooms were clean, comfortable, and quiet. One of the best parts was the rooftop wellness area with the pool, jacuzzi, and beautiful city views, which was the perfect way to relax after a day of sightseeing. The staff were friendly.
A tip: next to the hotel is BARWY - a great local place to try Polish wine.",Comfortable and affordable,Couples,2026-04-30,ronniess2025,,,,,,,,,,,,,,,,,
1056041973,609368,2026-04-10T04:23:33Z,5,0,Great stay! Very good location! Plenty of choice for breakfast!,Great stay!,Friends getaway,2026-04-30,laurenwG3376TA,"King's Lynn, Norfolk, East Anglia, England",,,,,,,,,,,,,,,,
1055321174,609368,2026-04-04T08:50:59Z,4,0,"I very much enjoyed my stay at the Qubus Hotel, modern design, clean rooms, great choice of hot, fresh delicious food, catered for many nationalities, staff all spoke English very well, were polite, friendly, very helpful with any queries/problems, the cleaning staff did a fantastic job of cleaning my room, leaving fresh towels etc, my only criticism is the bathroom design, the bath was too high and I did consider it very dangerous, especially for somebody that has limited mobility (personally I do not), it would have been much better if there were only a shower in bathroom, apart from that the Qubus Hotel was absolutely perfect! Thank you for making my stay in Krakow enjoyable 😃👍🏻⭐⭐⭐⭐","Great hotel, great staff, great experience",Family,2026-04-30,I2148CJrichardj,"Norfolk, East Anglia, England",,,,,,,,,,,,,,,,
1054344389,609368,2026-03-26T17:23:24Z,5,0,"Nice hotel on the river bank in walking distance of most of the points of interest. Room clean & tidy, quick check in, breakfast was good with good choice of food, buffet could be positioned a bit better as everyone on top of each other, reaching over the food for bread / toast etc. The bar area is in the foyer, quite expensive but ok for a night cap or meeting area. Went in the spa, would be lovely on a clear day to see the views of the city from the rooftop but unfortunately it was very foggy when we visited, spa is small but ok for a small session. Overall I liked this hotel & would return.",Good position to explore Krakow,Family,2026-03-31,millypink,"Hedon, East Riding of Yorkshire, England",,,,,,,,,,,,,,,,
1053881486,609368,2026-03-22T15:42:33Z,5,0,"We stayed at this hotel for four days whilst we toured Krakow and the surrounding area. The staff were very  attentive ,welcoming and English speaking. We found the hotel itself to be very clean, large atrium foyer, fairly modern and well maintained, as was our room. We had breakfast every day at the hotel and found that it was probably one of the best and varied hotel breakfasts that we have had, it was good quality and replenished regularly. We also had a couple of evening meals in the restaurant, again they were again of excellent quality and sizeable portions and reasonably priced. well prepared. The hotel also had a pool with a view, a gym, jacuzzi, sauna and steam room, all again very well kept and in good order, and something to look forward to at the end of the to relax in, The hotel is near the area for Schindlers Factory (about a 10 minute walk), and also close to the Jewish Ghetto wall area , plus the square with the memorial chairs. The ghetto pharmacy is also on a corner of this square. The hotel is close to a bridge where the road leads straight into the main Old Quarter main  square, the walk is about one and a half to two miles away, the entire area is flat and the walk is very manageable. We did not notice and real out of the ordinary road noise. There are also tram stops nearby if needed, and it is also close to the a railway station. The hotel is also close to the river and you can walk along the river to various other bridges which lead into the town. We walked every in the city and did not use any trams or buses to get around . There are no direct usb plug points in the room there are only general plugs. The other hotel residents appeared to be mainly business people and mature British tourists. When we were leaving they were holding a dance convention in another part of the hotel and nearby culture centre , it was well managed and did not impact upon the other residents. We travelled to and from the airport via taxi, the journey took about 45 minutes and cost 149 pzl each way. We would recommend this hotel and do intend to use it again.",Great Hotel to use as a hub to tour Krakow City and area.,Couples,2026-03-31,frankhA7519MT,"Eastleigh, Hampshire, England",,,,,,,,,,,,,,,,
