location_id,address_obj.state,name_details,latitude,longitude,rating,num_reviews,photo_count,price_level,amenities,styles,trip_types,address_obj.city_details,address_obj.country,ranking_data.ranking_out_of,ranking_data.ranking,review_rating_count.1,review_rating_count.2,review_rating_count.3,review_rating_count.4,review_rating_count.5,brand,description,subratings.0.localized_name,subratings.0.value,subratings.1.localized_name,subratings.1.value,subratings.2.localized_name,subratings.2.value,subratings.3.localized_name,subratings.3.value,subratings.4.localized_name,subratings.4.value,subratings.5.localized_name,subratings.5.value
4011143,Podlaskie Province,Hotel Great Polonia Velvet Suwalki,54.106808,22.928354,4.4,79,53,$,"['Internet', 'Wheelchair access', 'Restaurant', 'Spa', 'Wifi', 'Public Wifi', 'Free Wifi', 'Non-smoking rooms', 'Suites', 'Banquet Room', 'Minibar', 'Breakfast Buffet', 'Breakfast Available', 'Kids Activities', 'Room service', 'Free Internet', 'Dry Cleaning', 'Meeting rooms', 'Hot Tub', 'Business center', 'Fitness center', 'Laundry Service', 'Air conditioning', 'Accessible rooms', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Housekeeping', 'Sauna', 'Baggage Storage', 'Bottled Water', 'Bridal Suite', 'Coffee Shop', 'Coffee / Tea Maker', 'Desk', 'English', '24-Hour Front Desk', 'Full Body Massage', 'Hair Dryer', 'Ironing Service', ""Kids' Meals"", 'Massage', 'Newspaper', 'Parking Garage', 'Polish', 'Paid Public Parking On-site', 'Secured Parking', 'Soundproof Rooms', 'Special Diet Menus', 'Steam Room', 'Street Parking', 'Sun Terrace', 'Vending Machine', 'Wine / Champagne']","['Quaint', 'Trendy']","[{'name': 'business', 'localized_name': 'Business', 'value': '26'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '22'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '3'}, {'name': 'family', 'localized_name': 'Family', 'value': '14'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '5'}]",Suwalki,Poland,10.0,2.0,1.0,1.0,3.0,31.0,43.0,,"Velvet*** Hotel is located in the center of Suwalki. For our Guests, we have 28 rooms and an elegant apartment with free wireless Internet access. Please, take a moment to a look at our offer. Velvet*** Hotel is a new conference and banquet center where the quality of all hotel services is based on the highest international standards. Some of our advantages are: * Comfortable furnishing in every room * Air-conditioning * Monitored parking lot and underground garage * High speed internet in every room * 32'' TV * Restaurant * Breakfast available on site * SPA - massage, dry and steam sauna, jacuzzi, fitness room etc. * 24H Front Desk with the possibility to use fax and copier.",Location,4.7,Sleep Quality,4.7,Rooms,4.6,Service,4.5,Value,4.2,Cleanliness,4.9
10782794,Podlaskie Province,Suwalki Centrum Pokoje,54.09908,22.9299,,0,0,,['Kids Activities'],[],"[{'name': 'business', 'localized_name': 'Business', 'value': '0'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '0'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '0'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '0'}]",Suwalki,Poland,,,,,,,,,,,,,,,,,,,,,
8387269,Podlaskie Province,Hotel Loft 1898,54.115067,22.935606,4.7,173,183,$$,"['Internet', 'Kids Activities', 'Room service', 'Free Internet', 'Free parking', 'Wheelchair access', 'Restaurant', 'Bar/Lounge', 'Pets Allowed', 'Spa', 'Wifi', 'Free Wifi', 'Meeting rooms', 'Non-smoking rooms', 'Business center', 'Banquet Room', 'Air conditioning', 'Accessible rooms', 'Flatscreen TV', 'Breakfast Buffet', 'Breakfast Available', 'Sauna', 'Bath / Shower', 'Suites', 'Breakfast included', 'Dry Cleaning', 'Fitness center', 'Laundry Service', 'Family Rooms', 'Multilingual Staff', 'Conference Facilities', 'Non-smoking hotel', 'Safe', 'Electric vehicle charging station', 'Baggage Storage', 'Bicycle Rental', 'Billiards', 'Breakfast in the Room', 'Canoeing', 'Canoeing Off-site', 'Darts', 'Desk', 'Diving', 'English', 'First Aid Kit', 'Fishing', '24-Hour Front Desk', 'Hammam', 'Hiking', 'Ironing Service', 'Parking Garage', 'Polish', 'Private Check-in / Check-out', 'Skiing', 'Soundproof Rooms', 'Special Diet Menus', 'Sun Terrace', 'Table Tennis', 'Telephone', 'Windsurfing']","['Quaint', 'Trendy']","[{'name': 'business', 'localized_name': 'Business', 'value': '52'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '44'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '9'}, {'name': 'family', 'localized_name': 'Family', 'value': '49'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '7'}]",Suwalki,Poland,10.0,1.0,1.0,2.0,5.0,37.0,128.0,,"Finding an ideal family-friendly hotel in Suwalki does not have to be difficult. Welcome to Hotel Loft 1898, a nice option for travelers like you.
Rooms at Hotel Loft 1898 provide a flat screen TV, air conditioning, and a desk, and guests can stay connected with free wifi.
In addition, while staying at Hotel Loft 1898 guests have access to a 24 hour front desk, room service, and baggage storage. You can also enjoy a fitness center and breakfast. Need a place to park? Free parking is available at Hotel Loft 1898.
While in Suwalki be sure to experience local dumplings  favorites at Karczma Polska Restaurant.
Should time allow, Karting Plaza and Suwalki Cultural Paths are some popular attractions that are within walking distance.
Hotel Loft 1898 looks forward to welcoming you on your visit to Suwalki.
",Sleep Quality,4.8,Location,4.2,Rooms,4.8,Service,4.5,Value,4.6,Cleanliness,4.7
4557505,Podlaskie Province,Hancza Hotel,54.09236,22.92854,2.4,22,3,,"['Kids Activities', 'Restaurant', 'Pets Allowed', 'Fitness center', 'Non-smoking hotel']","['Family', 'Budget']","[{'name': 'business', 'localized_name': 'Business', 'value': '4'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '1'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '3'}, {'name': 'family', 'localized_name': 'Family', 'value': '3'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '6'}]",Suwalki,Poland,11.0,7.0,11.0,1.0,3.0,4.0,3.0,,,Location,3.8,Sleep Quality,3.3,Rooms,2.4,Service,2.8,Value,3.0,Cleanliness,2.5
4932574,Podlaskie Province,Akvilon Hotel,54.09387,22.929281,4.5,31,51,$$,"['Internet', 'Suites', 'Free Internet', 'Free parking', 'Wheelchair access', 'Wifi', 'Free Wifi', 'Breakfast included', 'Non-smoking rooms', 'Kids Activities', 'Room service', 'Restaurant', 'Bar/Lounge', 'Pets Allowed', 'Meeting rooms', 'Laundry Service', 'Air conditioning', 'Refrigerator in room', 'Non-smoking hotel', 'Safe', 'Flatscreen TV', 'Housekeeping', 'Sauna', 'Baggage Storage', 'Bath / Shower', 'Bicycle Rental', 'Breakfast in the Room', 'Bridal Suite', 'Desk', 'English', 'Extra Long Beds', 'Complimentary Toiletries', '24-Hour Front Desk', 'German', 'Hair Dryer', 'Highchairs Available', 'Iron', 'Ironing Service', 'Massage', 'Polish', 'Private Check-in / Check-out', 'Secured Parking', 'Soundproof Rooms', 'Special Diet Menus', 'Street Parking', 'Sun Terrace', 'Telephone', 'Wake Up Service / Alarm Clock']","['Quaint', 'Trendy']","[{'name': 'business', 'localized_name': 'Business', 'value': '11'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '6'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '4'}, {'name': 'family', 'localized_name': 'Family', 'value': '4'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '3'}]",Suwalki,Poland,10.0,3.0,1.0,1.0,1.0,7.0,21.0,,"Everyone needs a place to lay their weary head. For travelers visiting Suwalki, Akvilon Hotel is an excellent choice for rest and rejuvenation. Well-known for its family-friendly environment and proximity to great restaurants and attractions, Akvilon Hotel makes it easy to enjoy the best of Suwalki.
The rooms offer a flat screen TV, a refrigerator, and air conditioning, and getting online is possible, as free wifi is available, allowing you to rest and refresh with ease.
Akvilon Hotel features a 24 hour front desk, room service, and baggage storage. In addition, as a valued Akvilon Hotel guest, you can enjoy free breakfast that is available on-site. Guests arriving by vehicle have access to free parking.
While visiting Suwalki, you may want to try some dumplings  at one of the nearby restaurants, such as Karczma Polska Restaurant.
Plus, during your trip, don't forget to check out a history museum, such as Konopnicka Museum.
Whether you’re traveling for business, pleasure or both, Akvilon Hotel is sure to make your visit to Suwalki one worth remembering.
",Sleep Quality,4.6,Location,4.4,Rooms,4.3,Service,4.4,Value,4.1,Cleanliness,4.6
5521691,Podlaskie Province,Hotel Szyszko,54.0828,22.939726,3.5,59,68,$$,"['Internet', 'Suites', 'Free Internet', 'Wheelchair access', 'Restaurant', 'Free Wifi', 'Breakfast included', 'Meeting rooms', 'Fitness center', 'Laundry Service', 'Banquet Room', 'Family Rooms', 'Multilingual Staff', 'Breakfast Buffet', 'Housekeeping', 'Kids Activities', 'Room service', 'Free parking', 'Pets Allowed', 'Spa', 'Wifi', 'Public Wifi', 'Hot Tub', 'Non-smoking rooms', 'Business center', 'Accessible rooms', 'Non-smoking hotel', 'Breakfast Available', 'Sauna', 'Baggage Storage']","['Trendy', 'Mid-range']","[{'name': 'business', 'localized_name': 'Business', 'value': '24'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '12'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '3'}, {'name': 'family', 'localized_name': 'Family', 'value': '10'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '7'}]",Suwalki,Poland,10.0,7.0,9.0,8.0,5.0,20.0,17.0,,"Hotel Szyszko is located by the national road 8, which is a part of the international Via Baltica route. This 3-star hotel offers a 24-hour front desk, private parking and rooms with free Wi-Fi. The rooms are classically decorated in beige and brown. Each comes with a flat-screen TV, a desk, and a private bathroom with a shower and a hairdryer. Hotel Szyszko features an elevator and facilities for disabled guests. It also provides luggage storage. The on-site restaurant serves a selection of regional, as well as Polish and Lithuanian dishes. Breakfast buffet is available in the mornings. Szyszko is located 3 km from the city centre. The area features numerous lakes, the closest of which, Lake Krzywe, is 6 km away. Wigry Lake, and the surrounding Wigry National Park, is within 10 km.",Sleep Quality,4.0,Location,3.2,Rooms,3.8,Service,3.8,Value,4.1,Cleanliness,4.2
2489753,Podlaskie Province,Folwark Hutta,54.10399,23.018364,4.1,57,70,$$,"['Free parking', 'Internet', 'Free Internet', 'Restaurant', 'Pets Allowed', 'Free Wifi', 'Non-smoking rooms', 'Business center', 'Laundry Service', 'Banquet Room', 'Breakfast Available', 'Kids Activities', 'Beachfront', 'Bar/Lounge', 'Wifi', 'Public Wifi', 'Meeting rooms', 'Family Rooms', 'Accessible rooms', 'Babysitting', 'Non-smoking hotel', 'Baggage Storage', 'Bath / Shower', 'BBQ Facilities', 'Bicycle Rental', 'Canoeing', 'English', 'Complimentary Toiletries', 'Hiking', ""Kids' Meals"", 'Kid-Friendly Buffet', 'Outdoor Fireplace', 'Polish', 'Skiing', 'Special Diet Menus', 'Beach Access']","['Quaint', 'Romantic']","[{'name': 'business', 'localized_name': 'Business', 'value': '7'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '16'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '23'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '6'}]",Suwalki,Poland,11.0,1.0,3.0,0.0,9.0,21.0,24.0,,Folwark Hutta guesthouse is located in Suwalszczyzna. It is the purest region of Poland. Our pension is nearby the Wigry National Park and about 30 km from Poland-Lithuania borderline.It is perfect place to rest and relax. Start your day with happy stuff and delicious organic breakfast.,Location,4.6,Sleep Quality,4.2,Rooms,4.4,Service,4.1,Value,4.3,Cleanliness,4.7
1776883,Podlaskie Province,Gosciniec Jaczno,54.27421,22.866943,4.9,18,15,,"['Free parking', 'Restaurant']","['Quaint', 'Romantic']","[{'name': 'business', 'localized_name': 'Business', 'value': '2'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '5'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '0'}, {'name': 'family', 'localized_name': 'Family', 'value': '7'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '2'}]",Suwalki,Poland,11.0,3.0,0.0,0.0,0.0,2.0,16.0,,,Location,4.6,Sleep Quality,4.6,Rooms,4.3,Service,4.5,Value,4.9,Cleanliness,4.7
4579828,Podlaskie Province,Hotel Nad Wigrami,54.0186,23.01372,3.8,43,53,$$,"['Internet', 'Kids Activities', 'Free Internet', 'Free parking', 'Wheelchair access', 'Restaurant', 'Bar/Lounge', 'Wifi', 'Public Wifi', 'Free Wifi', 'Breakfast included', 'Non-smoking rooms', 'Tennis Court', 'Banquet Room', 'Family Rooms', 'Multilingual Staff', 'Accessible rooms', 'Conference Facilities', 'Room service', 'Meeting rooms', 'Non-smoking hotel', 'Breakfast Available']","['Quaint', 'Charming']","[{'name': 'business', 'localized_name': 'Business', 'value': '8'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '9'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '2'}, {'name': 'family', 'localized_name': 'Family', 'value': '15'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '2'}]",Suwalki,Poland,10.0,4.0,3.0,4.0,5.0,17.0,14.0,,"If you’re looking for a hotel in Suwalki, look no further than Hotel Nad Wigrami.
Hotel Nad Wigrami features room service, to help make your stay more enjoyable. The property also boasts breakfast. If you are driving to Hotel Nad Wigrami, free parking is available.
If you’re looking for things to do, you can check out Konopnicka Museum, which is a popular history museum amongst tourists.
The staff at Hotel Nad Wigrami looks forward to serving you during your upcoming visit.
",Location,4.2,Sleep Quality,4.2,Rooms,4.2,Service,4.1,Value,3.8,Cleanliness,4.7
3485588,Podlaskie Province,Logos Hotel,54.105675,22.928234,3.9,32,68,,"['Internet', 'Restaurant', 'Free Wifi', 'Banquet Room', 'Multilingual Staff', 'Smoking rooms available', 'Free Internet', 'Wheelchair access', 'Bar/Lounge', 'Pets Allowed', 'Wifi', 'Public Wifi', 'Meeting rooms', 'Non-smoking rooms', 'Business center', 'Family Rooms', 'Accessible rooms', 'Non-smoking hotel', 'Safe', 'Breakfast Available', 'Housekeeping', 'Bottled Water', 'Bridal Suite', 'English', '24-Hour Front Desk', ""Kids' Meals"", 'Polish', 'Paid Private Parking On-site', 'Russian', 'Salon', 'Secured Parking', 'Street Parking', 'Wine / Champagne']","['Quaint', 'Boutique']","[{'name': 'business', 'localized_name': 'Business', 'value': '8'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '5'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '3'}, {'name': 'family', 'localized_name': 'Family', 'value': '10'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '3'}]",Suwalki,Poland,10.0,5.0,3.0,1.0,3.0,14.0,11.0,,"Welcome to the Hotel Logos The Hotel ""Logos"" is located in the center of the historic 120 Kosciuszko Street in Suwalki. There are 66 beds in 31 rooms. The Booking service of the hotel is rated as Very Good. In the entire hotel we have a free Wi-Fi access. Operating the hotel is adjusted to accommodate guests with disabilities. Two classrooms make it possible to organize conferences, seminars and other meetings. Banquets, weddings, catering and other events. Organised by us are very popular the restaurant serves a tasty buffet breakfast. Daily we have at your disposal the Hotel bar and the Banquet halls. The level of service and the excellent location make it possible to meet in our hotel extraordinary figures from the world of media, culture and entertainment. During your stay, we offer you: • comfortable accommodation, • Free Wi-Fi Internet, • Reception open 24hour, • Garded car park, • Organizing conferences, banquets, integration stays and group stays summer terrace, • Bar and Restaurant with a choice of Polish and regional dishes, Suwalki and the surrounding area sightseeing tours (mediation), • We meet your additional wishes including breakfast in your room service, flowers for a loved one, a sweet surprise for a loved one and others, • coming to us, you can bring your dog.",Location,4.5,Sleep Quality,3.9,Rooms,3.3,Service,4.1,Value,4.0,Cleanliness,3.3
20088530,Lesser Poland Province,Bachleda Resort Zakopane,49.289734,19.957413,4.6,198,268,$$,"['Pool', 'Internet', 'Suites', 'Room service', 'Free Internet', 'Wheelchair access', 'Restaurant', 'Bar/Lounge', 'Spa', 'Wifi', 'Free Wifi', 'Dry Cleaning', 'Hot Tub', 'Fitness center', 'Laundry Service', 'Concierge', 'Multilingual Staff', 'Minibar', 'Breakfast Buffet', 'Private Balcony', 'Indoor pool', 'Sauna', 'English', 'Facial Treatments', 'Massage', 'Steam Room', 'Pets Allowed', 'Breakfast included', 'Meeting rooms', 'Non-smoking rooms', 'Air conditioning', 'Family Rooms', 'Safe', 'Parking', 'Housekeeping', 'Baggage Storage', 'Bathrobes', 'Blackout Curtains', 'Bottled Water', 'Clothes Rack', 'Coffee / Tea Maker', 'Desk', 'Foot Massage', '24-Hour Front Desk', 'Full Body Massage', 'Head Massage', 'Indoor Play Area for Children', 'Mountain View', 'Parking Garage', 'Polish', 'Pool / Beach Towels', 'Seating Area', 'Skiing', 'Sofa', 'Telephone', 'Walking Tours', 'Wardrobe / Closet']","['Charming', 'Quaint']","[{'name': 'business', 'localized_name': 'Business', 'value': '6'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '102'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '4'}, {'name': 'family', 'localized_name': 'Family', 'value': '52'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '18'}]",Zakopane,Poland,93.0,1.0,7.0,4.0,8.0,20.0,159.0,,"Bachleda Resort Zakopane is close to Krupówki Street. You'll find boutiques of the best designers from around the world, and the most-trending places for an evening out. Our location is also an ideal base for lovers of mountain trips. The new, five-star Residence will delight you with its warm and moody décor drawing on the most-beautiful elements of local design, comfortable rooms and an elegant Spa & Wellness zone.",Location,4.8,Sleep Quality,4.8,Rooms,4.8,Service,4.7,Value,4.7,Cleanliness,4.9
17165609,Lesser Poland Province,"Radisson Blu Hotel & Residences, Zakopane",49.29238,19.96673,4.1,516,438,$$,"['Pool', 'Internet', 'Kids Activities', 'Shuttle Bus Service', 'Suites', 'Room service', 'Free Internet', 'Wheelchair access', 'Restaurant', 'Bar/Lounge', 'Pets Allowed', 'Spa', 'Wifi', 'Free Wifi', 'Dry Cleaning', 'Meeting rooms', 'Hot Tub', 'Non-smoking rooms', 'Business center', 'Fitness center', 'Laundry Service', 'Concierge', 'Banquet Room', 'Air conditioning', 'Family Rooms', 'Accessible rooms', 'Minibar', 'Conference Facilities', 'Non-smoking hotel', 'Safe', 'Heated pool', 'Flatscreen TV', 'Breakfast Buffet', 'Indoor pool', 'Kids pool', 'Adult pool', 'Breakfast Available', 'Facilities for Disabled Guests', 'Housekeeping', 'Sauna', 'ATM On Site', 'Baggage Storage', 'Bath / Shower', 'Blackout Curtains', 'Bottled Water', 'Cable / Satellite TV', 'Car Hire', '24-Hour Check-in', ""Children's Television Networks"", 'Clothes Rack', 'Complimentary Tea', 'Desk', 'English', 'First Aid Kit', 'Fitness / Spa Locker Rooms', 'Free Public Parking Nearby', 'Complimentary Instant Coffee', 'Complimentary Toiletries', 'Free Wifi in the Business Center', '24-Hour Front Desk', 'Full Body Massage', 'Game Room', 'German', 'Hair Dryer', 'Hiking', 'Indoor Play Area for Children', 'Iron', 'Ironing Service', ""Kids' Meals"", 'Kid-Friendly Buffet', 'Laptop Safe', 'Mountain View', 'Newspaper', 'Parking Garage', 'Personal Trainer', 'Polish', 'Pool / Beach Towels', 'Pool with View', 'Private Bathrooms', 'Paid Private Parking On-site', 'Paid Public Parking Nearby', 'Seating Area', '24-Hour Security', 'Shops', 'Skiing', 'Special Diet Menus', 'Squash', 'Steam Room', 'Taxi Service', 'Telephone', 'Tile / Marble Floor', 'Ukrainian', 'Video Game Console', 'Wake Up Service / Alarm Clock', 'Walking Tours', 'Wardrobe / Closet']","['Charming', 'Family']","[{'name': 'business', 'localized_name': 'Business', 'value': '18'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '113'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '7'}, {'name': 'family', 'localized_name': 'Family', 'value': '280'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '12'}]",Zakopane,Poland,93.0,7.0,29.0,31.0,58.0,122.0,276.0,Radisson Blu,"Experience the best of Zakopane and stay close to both the city center and the Tatra Mountains in the new, family-friendly Radisson Blu Hotel & Residences offering ultimate comfort and convenience. Guests can freely use the fully equipped gym available 24/7, enjoy the hotel restaurant Roots Restaurant, and take advantage of a comprehensive wellness and spa offer. Spacious rooms with scenic views All 158 rooms and 68 residences have modern amenities, and the soothing interiors will make you feel at home whether you're staying for one night or an extended trip. From the windows, you can enjoy breathtaking views of the Tatra Mountains. The hotel offers Standard and Premium Rooms as well as Family Rooms and Apartments, each with free high-speed Wi-Fi. Wellness, events, and local flavor Delight in the local cuisine at our chic on-site restaurant, or visit our Scottish Bar for crafty drinks in a cozy setting.",Location,4.6,Sleep Quality,4.5,Rooms,4.4,Service,4.3,Value,4.1,Cleanliness,4.5
9808341,Lesser Poland Province,Hotel Logos Zakopane,49.28964,19.954617,4.4,133,186,$$,"['Internet', 'Wheelchair access', 'Restaurant', 'Bar/Lounge', 'Spa', 'Wifi', 'Free Wifi', 'Breakfast included', 'Meeting rooms', 'Non-smoking rooms', 'Banquet Room', 'Multilingual Staff', 'Conference Facilities', 'Non-smoking hotel', 'Breakfast Buffet', 'Private Balcony', 'Baggage Storage', 'English', 'Polish', 'Kids Activities', 'Suites', 'Room service', 'Free Internet', 'Pets Allowed', 'Dry Cleaning', 'Hot Tub', 'Business center', 'Fitness center', 'Laundry Service', 'Family Rooms', 'Accessible rooms', 'French', 'German', 'Paid Private Parking On-site', 'Russian', 'Skiing', 'Ukrainian']","['Charming', 'Classic']","[{'name': 'business', 'localized_name': 'Business', 'value': '10'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '40'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '7'}, {'name': 'family', 'localized_name': 'Family', 'value': '45'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '16'}]",Zakopane,Poland,93.0,12.0,3.0,7.0,8.0,29.0,86.0,,"The LOGOS*** Hotel in Zakopane is a unique combination of architectonic style of a region and modern decor with elements of the Goralian folk. This is a high standard place with unique atmosphere, where old polish and Goralian cuisine is served in new edition. The Hotel is situated in the center of Zakopane, near to the Krupowki Street and offers 54 comfortable rooms, Spa zone, restaurant and conference rooms.",Location,4.8,Sleep Quality,4.5,Rooms,4.3,Service,4.4,Value,4.4,Cleanliness,4.6
7332037,Lesser Poland Province,Aries Hotel & Spa Zakopane,49.294197,19.949451,4.6,722,953,$$$,"['Internet', 'Wifi', 'Free Wifi', 'Pool', 'Kids Activities', 'Suites', 'Room service', 'Wheelchair access', 'Restaurant', 'Bar/Lounge', 'Spa', 'Airport transportation', 'Breakfast included', 'Dry Cleaning', 'Meeting rooms', 'Hot Tub', 'Non-smoking rooms', 'Business center', 'Fitness center', 'Laundry Service', 'Concierge', 'Banquet Room', 'Air conditioning', 'Family Rooms', 'Multilingual Staff', 'Accessible rooms', 'Minibar', 'Conference Facilities', 'Babysitting', 'Non-smoking hotel', 'Safe', 'Heated pool', 'Flatscreen TV', 'Breakfast Buffet', 'Private Balcony', 'Indoor pool', 'Breakfast Available', 'Sauna', 'Baggage Storage', 'Bathrobes', 'Bridal Suite', 'Couples Massage', 'English', 'Facial Treatments', 'Fitness / Spa Locker Rooms', 'Foot Massage', '24-Hour Front Desk', 'Full Body Massage', 'German', 'Ironing Service', 'Massage', 'Polish', 'Paid Private Parking On-site', 'Salon', 'Skiing', 'Steam Room', 'Free Internet', 'Outdoor pool']","['Charming', 'Trendy']","[{'name': 'business', 'localized_name': 'Business', 'value': '37'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '292'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '14'}, {'name': 'family', 'localized_name': 'Family', 'value': '198'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '109'}]",Zakopane,Poland,93.0,3.0,27.0,12.0,34.0,112.0,537.0,,"Aries Hotel & Spa Zakopane is an excellent choice for travelers visiting Zakopane, offering a romantic environment alongside many helpful amenities designed to enhance your stay. Nearby landmarks such as Upside Down House (Dom Do Gory Nogami) (0.2 mi) and Shrine of Our Lady of Fatima (1.4 mi) make Aries Hotel & Spa a great place to stay when visiting Zakopane. You’ll enjoy relaxing rooms that offer a flat screen TV, air conditioning, and a minibar, and you can stay connected during your stay as Aries Hotel & Spa offers guests free wifi. The hotel features a concierge and room service. Plus, Aries Hotel & Spa offers a pool and free breakfast, providing a pleasant respite from your busy day. For guests with a vehicle, there is paid private parking available on-site. While visiting Zakopane, you may want to try some ribs at one of the nearby restaurants, such as Karczma Po Zboju, Restauracja Owczarnia, or Stek Chalupa. Plus, during your trip, don’t forget to check out some of the popular history museums, such as Willa Koliba - Zakopane Style Museum, Tatra Mountains Museum, and Tatra Museum - Kornel Makuszynski Museum. Enjoy your stay in Zakopane!",Location,4.9,Sleep Quality,4.6,Rooms,4.7,Service,4.5,Value,4.5,Cleanliness,4.8
277663,Lesser Poland Province,Bachleda Hotel Kasprowy,49.294365,19.931334,4.2,1668,782,$$,"['Pool', 'Internet', 'Free Internet', 'Wifi', 'Free Wifi', 'Restaurant', 'Room service', 'Kids Activities', 'Ski-In / Ski-Out', 'Wheelchair access', 'Bar/Lounge', 'Pets Allowed', 'Meeting rooms', 'Non-smoking rooms', 'Fitness center', 'Banquet Room', 'Multilingual Staff', 'Babysitting', 'Public Wifi', 'Dry Cleaning', 'Business center', 'Laundry Service', 'Concierge', 'Family Rooms', 'Conference Facilities', 'Shuttle Bus Service', 'Suites', 'Accessible rooms', 'Safe', 'Heated pool', 'Flatscreen TV', 'Breakfast Buffet', 'Private Balcony', 'Indoor pool', 'Outdoor pool', 'Breakfast Available', 'Parking', 'Facilities for Disabled Guests', 'Kids Club', 'Sauna', 'Baggage Storage', 'English', 'Fitness / Spa Locker Rooms', '24-Hour Front Desk', 'German', 'Indoor Play Area for Children', 'Ironing Service', 'Polish', 'Skiing', 'Ski Rentals', 'Steam Room', 'Paid Private Parking On-site']","['Classic', 'Green']","[{'name': 'business', 'localized_name': 'Business', 'value': '221'}, {'name': 'couples', 'localized_name': 'Couples', 'value': '425'}, {'name': 'solo', 'localized_name': 'Solo travel', 'value': '42'}, {'name': 'family', 'localized_name': 'Family', 'value': '722'}, {'name': 'friends', 'localized_name': 'Friends getaway', 'value': '174'}]",Zakopane,Poland,93.0,6.0,51.0,75.0,241.0,503.0,798.0,,"Bachleda Hotel Kasprowy is famous for its breathtaking views of the Tatras panorama. Situated on the sunny slope of the Szymoszkowa clearing, it offers unlimited possibilities for an active or relaxing stay. It's the only hotel in Zakopane located directly next to the ski slope and seasonal geothermal pools. Bachleda Hotel Kasprowy offers 288 rooms, 12 fully furnished conference rooms for 1,150 guests as well as three restaurants, a bar and disco. After an active day, you can use the pool, sauna, fitness centre, beauty parlour, children club for the little ones.",Location,4.4,Sleep Quality,4.1,Rooms,4.0,Service,4.0,Value,3.9,Cleanliness,4.2
